Time,Temp.,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
25:27:25,37,0.088,0.088,0.088,0.451,0.09,0.089,0.448,0.088,0.092,0.774,0.084,0.087,0.084,0.086,0.085,0.085,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.085,0.085,0.086,0.085,0.085,0.086,0.085,0.086,0.086,0.087,0.084,0.086,0.083,0.763,0.089,0.089,0.785,0.089,0.089,0.756,0.089,0.089,0.642,0.085,0.089,0.087,0.086,0.086,0.087,0.087,0.088,0.087,0.088,0.086,0.089,0.086,0.091,0.088,0.086,0.086,0.086,0.089,0.086,0.09,0.089,0.086,0.092,0.091,0.093,0.673,0.089,0.088,0.532,0.089,0.089,0.638,0.089,0.089,0.601,0.087,0.089,0.089,0.086,0.088,0.089,0.091,0.092,0.091,0.091,0.09,0.087,0.084,0.086
25:42:25,37,0.088,0.088,0.088,0.475,0.089,0.089,0.447,0.088,0.091,0.764,0.084,0.086,0.084,0.086,0.085,0.085,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.084,0.085,0.086,0.085,0.085,0.086,0.085,0.086,0.086,0.087,0.085,0.086,0.083,0.761,0.089,0.089,0.784,0.089,0.088,0.691,0.089,0.088,0.643,0.085,0.089,0.087,0.086,0.086,0.087,0.087,0.088,0.086,0.088,0.086,0.089,0.086,0.091,0.088,0.086,0.086,0.085,0.089,0.088,0.09,0.085,0.086,0.092,0.091,0.093,0.676,0.089,0.088,0.525,0.089,0.089,0.652,0.089,0.089,0.831,0.087,0.089,0.089,0.086,0.088,0.089,0.091,0.092,0.09,0.091,0.09,0.087,0.084,0.086
25:57:25,37,0.088,0.088,0.088,0.496,0.089,0.089,0.458,0.088,0.092,0.769,0.084,0.087,0.084,0.086,0.085,0.085,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.084,0.085,0.086,0.085,0.085,0.087,0.086,0.086,0.086,0.087,0.085,0.086,0.083,0.764,0.089,0.089,0.786,0.089,0.088,0.698,0.089,0.088,0.666,0.085,0.089,0.087,0.086,0.086,0.087,0.087,0.088,0.086,0.089,0.086,0.089,0.086,0.091,0.088,0.086,0.086,0.086,0.089,0.086,0.09,0.087,0.087,0.092,0.091,0.093,0.686,0.089,0.088,0.569,0.089,0.089,0.656,0.089,0.089,0.839,0.087,0.089,0.089,0.086,0.088,0.089,0.09,0.092,0.09,0.091,0.09,0.087,0.084,0.086
26:12:25,37,0.088,0.088,0.088,0.494,0.089,0.089,0.447,0.088,0.091,0.782,0.084,0.093,0.084,0.086,0.085,0.085,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.085,0.085,0.086,0.085,0.085,0.086,0.087,0.086,0.086,0.087,0.085,0.086,0.083,0.782,0.089,0.089,0.789,0.089,0.088,0.691,0.089,0.088,0.634,0.085,0.09,0.087,0.086,0.086,0.087,0.087,0.087,0.087,0.089,0.086,0.089,0.086,0.092,0.088,0.086,0.086,0.086,0.089,0.092,0.09,0.085,0.086,0.092,0.091,0.093,0.684,0.089,0.088,0.637,0.089,0.089,0.639,0.089,0.089,0.795,0.087,0.089,0.089,0.086,0.088,0.089,0.09,0.092,0.09,0.091,0.09,0.087,0.084,0.086
26:27:25,37,0.088,0.088,0.088,0.483,0.089,0.089,0.469,0.088,0.092,0.774,0.084,0.091,0.084,0.086,0.086,0.085,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.084,0.085,0.086,0.085,0.085,0.087,0.086,0.086,0.086,0.087,0.084,0.086,0.083,0.785,0.089,0.089,0.799,0.089,0.088,0.709,0.089,0.088,0.666,0.085,0.09,0.087,0.086,0.086,0.087,0.087,0.087,0.087,0.089,0.086,0.089,0.086,0.092,0.088,0.086,0.086,0.086,0.089,0.086,0.09,0.085,0.086,0.092,0.091,0.093,0.679,0.089,0.088,0.634,0.089,0.089,0.618,0.089,0.089,0.828,0.087,0.089,0.089,0.086,0.088,0.089,0.09,0.092,0.09,0.091,0.09,0.087,0.084,0.086
26:42:25,37,0.088,0.088,0.088,0.509,0.089,0.089,0.446,0.088,0.092,0.79,0.084,0.089,0.084,0.086,0.085,0.085,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.085,0.085,0.086,0.085,0.085,0.087,0.087,0.086,0.086,0.087,0.085,0.086,0.083,0.785,0.089,0.089,0.791,0.089,0.089,0.665,0.089,0.088,0.662,0.085,0.09,0.087,0.086,0.086,0.087,0.087,0.087,0.087,0.088,0.086,0.089,0.086,0.092,0.088,0.086,0.086,0.086,0.089,0.086,0.09,0.087,0.086,0.092,0.091,0.093,0.68,0.089,0.088,0.639,0.089,0.089,0.642,0.089,0.089,0.842,0.087,0.089,0.089,0.086,0.088,0.089,0.091,0.092,0.09,0.091,0.09,0.087,0.084,0.086
26:57:25,37.1,0.088,0.088,0.088,0.475,0.089,0.089,0.437,0.088,0.091,0.793,0.084,0.092,0.084,0.086,0.085,0.085,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.085,0.085,0.086,0.086,0.085,0.086,0.09,0.086,0.086,0.086,0.084,0.086,0.083,0.793,0.089,0.089,0.801,0.089,0.088,0.676,0.089,0.088,0.671,0.085,0.09,0.087,0.086,0.086,0.087,0.087,0.088,0.087,0.088,0.086,0.089,0.085,0.092,0.088,0.087,0.087,0.085,0.089,0.092,0.09,0.085,0.086,0.092,0.091,0.092,0.657,0.089,0.088,0.629,0.089,0.089,0.623,0.089,0.089,0.849,0.087,0.089,0.089,0.086,0.088,0.089,0.091,0.092,0.09,0.091,0.09,0.087,0.084,0.086
27:12:25,37,0.088,0.088,0.088,0.471,0.089,0.089,0.438,0.088,0.091,0.794,0.084,0.09,0.084,0.086,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.083,0.084,0.085,0.085,0.085,0.085,0.085,0.086,0.085,0.086,0.086,0.086,0.085,0.086,0.083,0.797,0.089,0.089,0.811,0.089,0.089,0.68,0.089,0.088,0.656,0.085,0.09,0.087,0.086,0.086,0.087,0.087,0.088,0.086,0.088,0.086,0.089,0.085,0.092,0.088,0.087,0.087,0.085,0.088,0.085,0.09,0.088,0.087,0.092,0.091,0.092,0.665,0.089,0.088,0.711,0.089,0.089,0.66,0.089,0.089,0.832,0.087,0.089,0.089,0.086,0.088,0.089,0.091,0.092,0.09,0.091,0.09,0.088,0.083,0.086
27:27:25,37,0.088,0.088,0.088,0.498,0.089,0.089,0.451,0.088,0.091,0.793,0.084,0.092,0.084,0.086,0.086,0.085,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.085,0.085,0.085,0.086,0.085,0.086,0.086,0.085,0.086,0.087,0.084,0.086,0.083,0.808,0.089,0.089,0.812,0.089,0.089,0.682,0.089,0.088,0.631,0.085,0.09,0.087,0.086,0.086,0.087,0.087,0.088,0.086,0.088,0.086,0.089,0.085,0.092,0.088,0.087,0.087,0.086,0.088,0.085,0.09,0.085,0.086,0.092,0.091,0.093,0.644,0.089,0.088,0.69,0.089,0.089,0.649,0.089,0.089,0.797,0.087,0.089,0.089,0.086,0.088,0.089,0.091,0.092,0.09,0.091,0.091,0.088,0.084,0.086
27:42:25,37.1,0.088,0.088,0.088,0.497,0.089,0.089,0.44,0.088,0.092,0.804,0.084,0.093,0.084,0.086,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.085,0.085,0.085,0.086,0.085,0.086,0.085,0.086,0.086,0.087,0.086,0.086,0.083,0.808,0.089,0.089,0.804,0.089,0.088,0.629,0.089,0.089,0.648,0.085,0.09,0.087,0.086,0.086,0.087,0.087,0.088,0.086,0.088,0.086,0.089,0.085,0.092,0.088,0.087,0.087,0.086,0.088,0.085,0.09,0.085,0.086,0.092,0.091,0.092,0.617,0.089,0.088,0.699,0.089,0.089,0.67,0.089,0.089,0.816,0.087,0.089,0.089,0.086,0.088,0.089,0.091,0.092,0.09,0.091,0.09,0.088,0.084,0.086
27:57:25,37,0.088,0.088,0.088,0.563,0.089,0.089,0.437,0.088,0.091,0.807,0.084,0.092,0.084,0.086,0.086,0.085,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.085,0.085,0.085,0.086,0.085,0.086,0.088,0.085,0.086,0.087,0.085,0.086,0.084,0.816,0.089,0.089,0.812,0.089,0.088,0.667,0.089,0.089,0.669,0.085,0.09,0.087,0.086,0.086,0.087,0.087,0.088,0.086,0.088,0.087,0.09,0.085,0.092,0.088,0.087,0.087,0.085,0.088,0.085,0.09,0.086,0.086,0.092,0.092,0.093,0.614,0.089,0.088,0.8,0.089,0.089,0.674,0.089,0.089,0.796,0.087,0.089,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.09,0.088,0.084,0.086
28:12:25,37,0.088,0.088,0.088,0.519,0.089,0.089,0.435,0.088,0.091,0.789,0.084,0.091,0.084,0.086,0.086,0.085,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.085,0.085,0.085,0.086,0.085,0.086,0.085,0.085,0.086,0.087,0.084,0.086,0.084,0.821,0.089,0.089,0.816,0.089,0.088,0.671,0.089,0.088,0.678,0.085,0.09,0.087,0.086,0.086,0.086,0.087,0.088,0.086,0.088,0.086,0.089,0.086,0.092,0.088,0.086,0.087,0.086,0.088,0.085,0.09,0.089,0.086,0.092,0.091,0.092,0.609,0.089,0.088,0.76,0.089,0.089,0.686,0.089,0.089,0.788,0.087,0.089,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.09,0.088,0.084,0.086
28:27:25,37,0.089,0.088,0.088,0.461,0.089,0.089,0.438,0.088,0.091,0.79,0.084,0.093,0.084,0.086,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.083,0.084,0.085,0.085,0.085,0.086,0.085,0.086,0.086,0.085,0.086,0.087,0.085,0.086,0.084,0.829,0.089,0.089,0.818,0.089,0.088,0.68,0.089,0.088,0.653,0.084,0.09,0.087,0.086,0.086,0.086,0.086,0.088,0.085,0.088,0.086,0.089,0.086,0.092,0.088,0.086,0.087,0.086,0.088,0.085,0.09,0.086,0.086,0.092,0.091,0.092,0.622,0.089,0.088,0.689,0.089,0.089,0.672,0.089,0.089,0.792,0.087,0.089,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.09,0.088,0.084,0.086
28:42:25,37,0.089,0.088,0.088,0.457,0.089,0.089,0.447,0.088,0.092,0.819,0.084,0.086,0.084,0.086,0.086,0.085,0.085,0.086,0.084,0.087,0.086,0.083,0.084,0.085,0.085,0.085,0.086,0.085,0.087,0.086,0.085,0.086,0.087,0.085,0.086,0.085,0.831,0.089,0.089,0.817,0.089,0.088,0.663,0.089,0.088,0.682,0.085,0.09,0.087,0.086,0.086,0.086,0.086,0.088,0.085,0.088,0.086,0.089,0.086,0.093,0.088,0.086,0.087,0.086,0.088,0.085,0.09,0.089,0.085,0.092,0.091,0.093,0.638,0.089,0.088,0.693,0.089,0.089,0.698,0.089,0.089,0.771,0.087,0.089,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.091,0.087,0.084,0.086
28:57:25,37,0.088,0.088,0.088,0.457,0.089,0.089,0.44,0.088,0.092,0.834,0.084,0.092,0.084,0.086,0.086,0.085,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.085,0.085,0.085,0.086,0.085,0.087,0.086,0.085,0.086,0.087,0.085,0.086,0.085,0.84,0.089,0.089,0.807,0.089,0.088,0.624,0.089,0.089,0.718,0.085,0.09,0.087,0.086,0.086,0.087,0.087,0.088,0.085,0.088,0.087,0.089,0.086,0.092,0.088,0.086,0.087,0.086,0.088,0.085,0.09,0.085,0.086,0.092,0.091,0.093,0.628,0.089,0.088,0.661,0.089,0.089,0.687,0.089,0.089,0.852,0.087,0.089,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.091,0.088,0.084,0.086
29:12:25,37,0.089,0.088,0.088,0.45,0.089,0.089,0.427,0.088,0.092,0.829,0.085,0.089,0.084,0.086,0.086,0.085,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.085,0.085,0.085,0.086,0.085,0.087,0.086,0.085,0.086,0.087,0.086,0.086,0.085,0.848,0.089,0.089,0.831,0.089,0.089,0.653,0.089,0.088,0.679,0.084,0.09,0.087,0.086,0.086,0.087,0.086,0.088,0.085,0.088,0.086,0.088,0.086,0.093,0.088,0.086,0.087,0.086,0.088,0.085,0.09,0.085,0.086,0.092,0.092,0.093,0.623,0.089,0.088,0.66,0.089,0.089,0.684,0.089,0.089,0.779,0.087,0.089,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.091,0.088,0.084,0.086
29:27:25,37,0.089,0.088,0.088,0.466,0.089,0.089,0.419,0.088,0.092,0.852,0.085,0.093,0.084,0.086,0.086,0.085,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.085,0.085,0.085,0.086,0.085,0.087,0.086,0.085,0.086,0.087,0.084,0.086,0.085,0.855,0.089,0.089,0.82,0.089,0.089,0.702,0.089,0.088,0.638,0.084,0.09,0.087,0.086,0.086,0.087,0.086,0.088,0.085,0.088,0.086,0.09,0.086,0.092,0.088,0.087,0.087,0.086,0.088,0.085,0.09,0.085,0.086,0.092,0.092,0.092,0.615,0.089,0.088,0.665,0.089,0.089,0.7,0.089,0.089,0.968,0.087,0.09,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.091,0.088,0.084,0.086
29:42:25,37,0.089,0.088,0.088,0.465,0.089,0.089,0.414,0.088,0.091,0.844,0.085,0.088,0.084,0.086,0.086,0.084,0.085,0.086,0.084,0.086,0.086,0.083,0.083,0.085,0.085,0.085,0.086,0.085,0.086,0.085,0.085,0.086,0.087,0.085,0.086,0.085,0.865,0.089,0.089,0.837,0.089,0.088,0.719,0.089,0.088,0.657,0.084,0.09,0.087,0.086,0.086,0.086,0.086,0.088,0.085,0.088,0.086,0.089,0.085,0.09,0.088,0.086,0.087,0.086,0.088,0.085,0.09,0.085,0.085,0.092,0.091,0.092,0.631,0.089,0.088,0.693,0.089,0.089,0.719,0.089,0.088,0.844,0.087,0.09,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.09,0.088,0.084,0.086
29:57:25,37,0.089,0.088,0.088,0.444,0.089,0.089,0.422,0.088,0.091,0.846,0.085,0.086,0.084,0.086,0.086,0.085,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.085,0.085,0.085,0.086,0.085,0.087,0.086,0.085,0.087,0.088,0.084,0.086,0.085,0.879,0.089,0.089,0.84,0.089,0.088,0.621,0.089,0.088,0.648,0.085,0.091,0.087,0.086,0.086,0.087,0.086,0.088,0.085,0.088,0.086,0.089,0.086,0.091,0.088,0.086,0.087,0.086,0.088,0.085,0.09,0.085,0.086,0.092,0.092,0.092,0.617,0.089,0.088,0.727,0.089,0.089,0.724,0.089,0.089,0.887,0.087,0.09,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.091,0.088,0.084,0.086
30:12:25,37.1,0.089,0.088,0.088,0.44,0.09,0.089,0.41,0.088,0.092,0.855,0.086,0.092,0.084,0.086,0.086,0.085,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.085,0.085,0.085,0.086,0.086,0.087,0.086,0.085,0.087,0.087,0.084,0.086,0.085,0.888,0.089,0.089,0.827,0.089,0.089,0.615,0.089,0.089,0.62,0.085,0.091,0.087,0.086,0.086,0.087,0.087,0.088,0.085,0.088,0.086,0.09,0.086,0.089,0.088,0.087,0.087,0.086,0.088,0.085,0.09,0.086,0.086,0.092,0.092,0.093,0.626,0.089,0.089,0.716,0.089,0.089,0.714,0.089,0.089,0.853,0.087,0.089,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.091,0.088,0.084,0.086
30:27:25,37.1,0.088,0.088,0.088,0.452,0.089,0.089,0.409,0.088,0.091,0.832,0.086,0.087,0.084,0.086,0.086,0.085,0.085,0.086,0.084,0.087,0.086,0.083,0.084,0.085,0.085,0.085,0.086,0.086,0.087,0.089,0.085,0.087,0.087,0.084,0.086,0.085,0.892,0.089,0.089,0.833,0.089,0.089,0.609,0.089,0.089,0.641,0.084,0.091,0.087,0.086,0.086,0.086,0.086,0.088,0.085,0.088,0.086,0.09,0.086,0.093,0.088,0.086,0.087,0.086,0.088,0.085,0.09,0.085,0.086,0.092,0.092,0.093,0.62,0.089,0.088,0.724,0.089,0.089,0.692,0.089,0.089,0.835,0.087,0.089,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.09,0.088,0.084,0.086
30:42:25,37,0.089,0.088,0.088,0.441,0.089,0.089,0.431,0.088,0.091,0.828,0.086,0.087,0.084,0.086,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.085,0.085,0.085,0.086,0.086,0.087,0.09,0.085,0.087,0.087,0.084,0.086,0.085,0.91,0.089,0.089,0.847,0.089,0.088,0.687,0.089,0.089,0.65,0.084,0.09,0.087,0.086,0.086,0.086,0.086,0.088,0.085,0.088,0.086,0.089,0.085,0.094,0.088,0.086,0.087,0.086,0.088,0.085,0.09,0.085,0.086,0.092,0.092,0.093,0.627,0.089,0.088,0.707,0.089,0.089,0.748,0.089,0.089,0.795,0.087,0.089,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.09,0.088,0.084,0.086
30:57:25,37,0.088,0.088,0.088,0.447,0.089,0.089,0.426,0.088,0.091,0.845,0.086,0.087,0.084,0.086,0.086,0.085,0.085,0.086,0.084,0.087,0.086,0.083,0.084,0.085,0.085,0.085,0.086,0.085,0.086,0.093,0.085,0.087,0.087,0.084,0.086,0.085,0.92,0.089,0.089,0.852,0.089,0.088,0.621,0.089,0.088,0.663,0.084,0.09,0.087,0.086,0.086,0.087,0.086,0.088,0.085,0.088,0.086,0.087,0.085,0.094,0.088,0.086,0.087,0.086,0.088,0.085,0.09,0.085,0.086,0.092,0.092,0.093,0.69,0.089,0.088,0.713,0.089,0.089,0.692,0.089,0.089,0.824,0.087,0.089,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.09,0.088,0.084,0.086
31:12:25,37,0.089,0.088,0.088,0.438,0.089,0.089,0.423,0.088,0.091,0.858,0.086,0.087,0.084,0.086,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.083,0.084,0.085,0.085,0.085,0.086,0.085,0.086,0.092,0.085,0.086,0.087,0.084,0.086,0.086,0.923,0.089,0.089,0.841,0.089,0.088,0.597,0.089,0.088,0.661,0.084,0.09,0.087,0.086,0.086,0.087,0.086,0.088,0.085,0.088,0.086,0.09,0.085,0.094,0.088,0.086,0.087,0.086,0.088,0.085,0.09,0.085,0.085,0.092,0.092,0.093,0.68,0.089,0.088,0.71,0.089,0.089,0.732,0.089,0.089,0.945,0.087,0.089,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.09,0.088,0.084,0.086
31:27:25,37,0.089,0.088,0.088,0.436,0.089,0.089,0.432,0.088,0.092,0.823,0.086,0.09,0.084,0.086,0.086,0.085,0.085,0.086,0.084,0.087,0.086,0.083,0.084,0.085,0.085,0.085,0.086,0.085,0.086,0.092,0.085,0.086,0.088,0.084,0.086,0.086,0.935,0.089,0.089,0.85,0.089,0.088,0.571,0.089,0.088,0.626,0.085,0.09,0.087,0.086,0.086,0.087,0.086,0.088,0.085,0.088,0.086,0.09,0.086,0.089,0.088,0.086,0.087,0.086,0.088,0.085,0.09,0.085,0.086,0.092,0.092,0.093,0.707,0.089,0.088,0.705,0.089,0.089,0.792,0.089,0.089,0.778,0.087,0.089,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.09,0.088,0.084,0.086
31:42:25,37,0.089,0.088,0.088,0.428,0.089,0.089,0.41,0.088,0.091,0.826,0.086,0.088,0.084,0.086,0.086,0.085,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.086,0.085,0.085,0.086,0.085,0.086,0.085,0.085,0.086,0.087,0.084,0.086,0.086,0.95,0.089,0.089,0.862,0.089,0.088,0.593,0.089,0.089,0.643,0.085,0.09,0.087,0.086,0.086,0.087,0.086,0.088,0.085,0.088,0.087,0.09,0.086,0.089,0.088,0.087,0.087,0.086,0.088,0.085,0.09,0.085,0.085,0.092,0.092,0.093,0.7,0.089,0.088,0.698,0.089,0.089,0.77,0.089,0.089,0.789,0.087,0.088,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.09,0.088,0.084,0.086
31:57:25,37,0.089,0.088,0.088,0.46,0.089,0.089,0.452,0.088,0.091,0.861,0.086,0.087,0.084,0.086,0.086,0.085,0.085,0.086,0.084,0.087,0.086,0.083,0.084,0.086,0.085,0.085,0.086,0.085,0.086,0.085,0.085,0.086,0.087,0.084,0.086,0.086,0.959,0.089,0.089,0.87,0.089,0.089,0.602,0.089,0.088,0.648,0.085,0.09,0.087,0.086,0.086,0.087,0.086,0.088,0.085,0.088,0.086,0.089,0.085,0.089,0.088,0.086,0.087,0.086,0.088,0.085,0.09,0.085,0.086,0.092,0.092,0.093,0.697,0.089,0.088,0.689,0.089,0.089,0.724,0.089,0.089,0.907,0.087,0.088,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.091,0.088,0.084,0.086
32:12:25,37,0.089,0.088,0.088,0.441,0.089,0.089,0.466,0.088,0.091,0.856,0.086,0.087,0.084,0.086,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.086,0.085,0.085,0.086,0.085,0.086,0.085,0.085,0.086,0.087,0.084,0.086,0.086,0.968,0.089,0.089,0.848,0.089,0.089,0.624,0.089,0.089,0.647,0.085,0.091,0.087,0.086,0.086,0.087,0.086,0.088,0.085,0.088,0.086,0.089,0.086,0.089,0.088,0.087,0.087,0.086,0.088,0.085,0.09,0.085,0.085,0.092,0.092,0.093,0.742,0.089,0.088,0.695,0.089,0.089,0.738,0.089,0.089,0.812,0.087,0.088,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.091,0.088,0.084,0.086
32:27:25,37,0.089,0.088,0.088,0.434,0.089,0.089,0.443,0.088,0.091,0.871,0.086,0.086,0.084,0.085,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.086,0.085,0.085,0.086,0.085,0.085,0.087,0.085,0.086,0.086,0.084,0.086,0.086,0.978,0.089,0.089,0.846,0.089,0.088,0.604,0.089,0.088,0.611,0.085,0.091,0.087,0.086,0.086,0.087,0.086,0.088,0.084,0.087,0.086,0.09,0.085,0.089,0.088,0.087,0.087,0.086,0.088,0.085,0.09,0.085,0.085,0.092,0.092,0.093,0.686,0.089,0.088,0.698,0.089,0.089,0.737,0.089,0.089,0.792,0.087,0.088,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.09,0.088,0.084,0.086
32:42:25,37,0.089,0.088,0.088,0.452,0.089,0.089,0.432,0.088,0.091,0.859,0.086,0.087,0.084,0.086,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.083,0.084,0.086,0.085,0.085,0.086,0.085,0.086,0.086,0.085,0.086,0.086,0.084,0.086,0.086,0.987,0.089,0.089,0.882,0.089,0.088,0.636,0.089,0.088,0.638,0.085,0.091,0.087,0.086,0.086,0.087,0.086,0.088,0.085,0.088,0.086,0.089,0.085,0.089,0.088,0.086,0.087,0.086,0.088,0.085,0.09,0.085,0.085,0.092,0.092,0.093,0.723,0.089,0.088,0.679,0.089,0.089,0.716,0.089,0.089,0.775,0.087,0.088,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.09,0.088,0.084,0.086
32:57:25,37,0.089,0.088,0.088,0.457,0.089,0.089,0.437,0.088,0.091,0.899,0.085,0.087,0.084,0.086,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.086,0.085,0.085,0.086,0.085,0.086,0.085,0.085,0.086,0.086,0.084,0.086,0.086,0.99,0.089,0.089,0.857,0.089,0.089,0.615,0.089,0.089,0.636,0.085,0.091,0.087,0.086,0.086,0.087,0.086,0.088,0.085,0.089,0.087,0.09,0.085,0.089,0.088,0.087,0.087,0.086,0.088,0.085,0.09,0.085,0.085,0.092,0.092,0.093,0.722,0.089,0.088,0.694,0.089,0.089,0.73,0.089,0.089,0.757,0.087,0.089,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.09,0.089,0.084,0.086
33:12:25,37,0.089,0.088,0.088,0.446,0.089,0.089,0.446,0.088,0.091,0.882,0.086,0.087,0.084,0.086,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.087,0.085,0.085,0.086,0.085,0.086,0.085,0.085,0.086,0.086,0.084,0.086,0.086,0.998,0.089,0.089,0.851,0.089,0.089,0.614,0.089,0.088,0.622,0.085,0.091,0.087,0.086,0.086,0.087,0.086,0.088,0.085,0.088,0.086,0.09,0.085,0.089,0.088,0.087,0.087,0.086,0.088,0.085,0.091,0.085,0.085,0.092,0.092,0.093,0.75,0.089,0.088,0.699,0.089,0.089,0.765,0.089,0.089,0.761,0.087,0.089,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.09,0.089,0.084,0.087
33:27:25,37,0.089,0.088,0.088,0.455,0.089,0.089,0.448,0.088,0.092,0.881,0.086,0.092,0.084,0.086,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.083,0.084,0.087,0.085,0.085,0.086,0.085,0.086,0.085,0.085,0.086,0.086,0.084,0.086,0.086,1.005,0.089,0.089,0.872,0.089,0.088,0.604,0.089,0.088,0.639,0.085,0.09,0.087,0.086,0.086,0.087,0.086,0.088,0.086,0.088,0.086,0.089,0.085,0.089,0.088,0.087,0.087,0.086,0.088,0.085,0.09,0.085,0.085,0.092,0.092,0.093,0.713,0.089,0.088,0.879,0.089,0.089,0.798,0.089,0.089,0.758,0.087,0.089,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.09,0.089,0.084,0.086
33:42:25,37,0.089,0.088,0.088,0.44,0.089,0.089,0.441,0.088,0.091,0.908,0.086,0.086,0.084,0.086,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.087,0.085,0.085,0.086,0.085,0.086,0.085,0.085,0.086,0.086,0.084,0.086,0.086,1.005,0.089,0.089,0.854,0.089,0.089,0.605,0.089,0.089,0.605,0.085,0.09,0.087,0.085,0.086,0.087,0.086,0.088,0.086,0.088,0.086,0.089,0.085,0.089,0.088,0.087,0.087,0.086,0.088,0.085,0.09,0.085,0.085,0.092,0.092,0.093,0.714,0.089,0.088,0.775,0.089,0.089,0.834,0.089,0.089,0.805,0.087,0.089,0.089,0.086,0.088,0.09,0.091,0.092,0.089,0.091,0.089,0.089,0.084,0.086
